Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,413698,-,-,-,47.93,2.74,1,102,1,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,unknown
Year,Month,Day,Hour,Minute,Temperature,Wind Speed,Solar Zenith Angle,GHI,Relative Humidity
2019,1,1,0,0,1.9000000000000001,1.1,153.05,0,100
2019,1,1,0,15,1.9000000000000001,1.1,154.06,0,100
2019,1,1,0,30,1.9000000000000001,1.1,154.74,0,100
2019,1,1,0,45,1.9000000000000001,1.1,155.09,0,100
2019,1,1,1,0,5.9,0.9,155.06,0,100
2019,1,1,1,15,5.9,0.9,154.70000000000002,0,100
2019,1,1,1,30,5.9,0.9,154,0,100
2019,1,1,1,45,5.9,0.9,152.98,0,100
2019,1,1,2,0,5.9,0.9,151.69,0,100
2019,1,1,2,15,5.9,0.9,150.15,0,100
2019,1,1,2,30,5.9,0.9,148.42000000000002,0,100
2019,1,1,2,45,5.9,0.9,146.51,0,100
2019,1,1,3,0,5.9,0.8,144.47,0,100
2019,1,1,3,15,5.800000000000001,0.8,142.31,0,100
2019,1,1,3,30,5.800000000000001,0.8,140.06,0,100
2019,1,1,3,45,5.7,0.8,137.74,0,100
2019,1,1,4,0,5.7,0.8,135.36,0,100
2019,1,1,4,15,5.6000000000000005,0.8,132.94,0,100
2019,1,1,4,30,5.6000000000000005,0.8,130.48,0,100
2019,1,1,4,45,5.5,0.8,128,0,100
2019,1,1,5,0,5.5,0.8,125.5,0,100
2019,1,1,5,15,5.5,0.8,122.99000000000001,0,100
2019,1,1,5,30,5.5,0.8,120.47,0,100
2019,1,1,5,45,5.5,0.8,117.97,0,100
2019,1,1,6,0,5.5,0.8,115.47,0,100
2019,1,1,6,15,5.4,0.9,112.98,0,100
2019,1,1,6,30,5.300000000000001,0.9,110.51,0,100
2019,1,1,6,45,5.2,1,108.07000000000001,0,100
2019,1,1,7,0,5.2,1,105.65,0,100
2019,1,1,7,15,5.2,1.1,103.27,0,100
2019,1,1,7,30,5.2,1.2000000000000002,100.92,0,100
2019,1,1,7,45,5.2,1.3,98.62,0,100
2019,1,1,8,0,5.2,1.3,96.37,0,100
2019,1,1,8,15,5.300000000000001,1.4000000000000001,94.17,0,99.5
2019,1,1,8,30,5.4,1.6,92.03,0,98.81
2019,1,1,8,45,5.5,1.7000000000000002,89.47,0,98.81
2019,1,1,9,0,5.7,1.8,87.67,24,97.45
2019,1,1,9,15,5.800000000000001,1.9000000000000001,85.84,47,96.78
2019,1,1,9,30,6,2,84.04,73,95.45
2019,1,1,9,45,6.2,2.1,82.32000000000001,100,95.54
2019,1,1,10,0,6.300000000000001,2.2,80.69,128,94.88
2019,1,1,10,15,6.5,2.3000000000000003,79.15,155,93.59
2019,1,1,10,30,6.7,2.3000000000000003,77.73,180,92.31
2019,1,1,10,45,6.9,2.4000000000000004,76.42,14,90.06
2019,1,1,11,0,7.1000000000000005,2.4000000000000004,75.23,15,88.75
2019,1,1,11,15,7.300000000000001,2.5,74.18,17,87.55
2019,1,1,11,30,7.4,2.6,73.26,266,86.95
2019,1,1,11,45,7.5,2.6,72.48,19,84.91
2019,1,1,12,0,7.6000000000000005,2.7,71.86,20,84.34
2019,1,1,12,15,7.7,2.7,71.38,21,83.77
2019,1,1,12,30,7.800000000000001,2.8000000000000003,71.06,22,83.2
2019,1,1,12,45,7.9,2.8000000000000003,70.9,22,82.01
2019,1,1,13,0,7.9,2.8000000000000003,70.9,22,81.93
2019,1,1,13,15,8,2.9000000000000004,71.06,22,81.37
2019,1,1,13,30,8,2.9000000000000004,71.38,21,81.37
2019,1,1,13,45,8,2.9000000000000004,71.85000000000001,20,80.71000000000001
2019,1,1,14,0,8,2.9000000000000004,72.48,20,80.71000000000001
2019,1,1,14,15,8,2.8000000000000003,73.25,18,80.71000000000001
2019,1,1,14,30,7.9,2.6,74.17,17,81.26
2019,1,1,14,45,7.800000000000001,2.5,75.22,229,82.23
2019,1,1,15,0,7.800000000000001,2.3000000000000003,76.41,207,82.23
2019,1,1,15,15,7.4,2.1,77.72,183,84.5
2019,1,1,15,30,7.1000000000000005,1.8,79.14,157,86.25
2019,1,1,15,45,6.7,1.5,80.68,129,89.09
2019,1,1,16,0,6.4,1.2000000000000002,82.31,101,90.94
2019,1,1,16,15,6.2,1.2000000000000002,84.03,74,92.29
2019,1,1,16,30,6,1.2000000000000002,85.82000000000001,47,93.57000000000001
2019,1,1,16,45,5.800000000000001,1.2000000000000002,87.66,25,92.45
2019,1,1,17,0,5.6000000000000005,1.2000000000000002,89.46000000000001,0,93.74
2019,1,1,17,15,5.6000000000000005,1.2000000000000002,92.02,0,93.74
2019,1,1,17,30,5.6000000000000005,1.3,94.15,0,93.74
2019,1,1,17,45,5.7,1.3,96.35000000000001,0,94.21000000000001
2019,1,1,18,0,5.7,1.3,98.60000000000001,0,94.21000000000001
2019,1,1,18,15,5.800000000000001,1.3,100.9,0,93.56
2019,1,1,18,30,5.800000000000001,1.3,103.25,0,93.56
2019,1,1,18,45,5.800000000000001,1.3,105.63,0,94.85000000000001
2019,1,1,19,0,5.800000000000001,1.3,108.04,0,94.85000000000001
2019,1,1,19,15,5.800000000000001,1.3,110.49000000000001,0,94.85000000000001
2019,1,1,19,30,5.9,1.4000000000000001,112.96000000000001,0,94.2
2019,1,1,19,45,5.9,1.4000000000000001,115.44,0,95.59
2019,1,1,20,0,5.9,1.4000000000000001,117.94,0,95.59
2019,1,1,20,15,5.9,1.5,120.45,0,95.59
2019,1,1,20,30,5.9,1.6,122.96000000000001,0,95.59
2019,1,1,20,45,6,1.7000000000000002,125.47,0,96.5
2019,1,1,21,0,6,1.8,127.97,0,96.5
2019,1,1,21,15,6,1.9000000000000001,130.45,0,96.5
2019,1,1,21,30,6,2,132.9,0,96.5
2019,1,1,21,45,6.1000000000000005,2.1,135.33,0,97.58
2019,1,1,22,0,6.1000000000000005,2.2,137.70000000000002,0,97.58
2019,1,1,22,15,6.1000000000000005,2.3000000000000003,140.02,0,97.58
2019,1,1,22,30,6.2,2.4000000000000004,142.27,0,96.91
2019,1,1,22,45,6.2,2.5,144.42000000000002,0,98.42
2019,1,1,23,0,6.2,2.6,146.46,0,98.42
2019,1,1,23,15,6.300000000000001,2.7,148.36,0,97.75
2019,1,1,23,30,6.300000000000001,2.9000000000000004,150.09,0,97.75
2019,1,1,23,45,6.300000000000001,3,151.62,0,98.06
2019,1,2,0,0,6.4,3.1,152.91,0,97.39
2019,1,2,0,15,6.4,3.1,153.92000000000002,0,97.39
2019,1,2,0,30,6.4,3.1,154.62,0,97.39
2019,1,2,0,45,6.4,3.1,154.98,0,97.39
2019,1,2,1,0,6.2,3.4000000000000004,154.99,0,96.53
2019,1,2,1,15,6.1000000000000005,3.4000000000000004,154.63,0,97.2
2019,1,2,1,30,5.9,3.4000000000000004,153.94,0,98.65
2019,1,2,1,45,5.800000000000001,3.4000000000000004,152.94,0,93.67
2019,1,2,2,0,5.6000000000000005,3.5,151.65,0,94.97
2019,1,2,2,15,5.5,3.4000000000000004,150.13,0,95.63
2019,1,2,2,30,5.4,3.4000000000000004,148.4,0,96.3
2019,1,2,2,45,5.2,3.4000000000000004,146.5,0,93.11
2019,1,2,3,0,5.1000000000000005,3.4000000000000004,144.47,0,93.76
2019,1,2,3,15,5,3.5,142.32,0,94.41
2019,1,2,3,30,4.9,3.5,140.07,0,95.07000000000001
2019,1,2,3,45,4.800000000000001,3.6,137.75,0,92.08
2019,1,2,4,0,4.7,3.6,135.38,0,92.73
2019,1,2,4,15,4.6000000000000005,3.6,132.96,0,93.47
2019,1,2,4,30,4.4,3.6,130.5,0,94.78
2019,1,2,4,45,4.3,3.6,128.02,0,91.75
2019,1,2,5,0,4.2,3.6,125.52,0,92.39
2019,1,2,5,15,3.9000000000000004,3.4000000000000004,123.01,0,94.35000000000001
2019,1,2,5,30,3.6,3.2,120.5,0,96.36
2019,1,2,5,45,3.3000000000000003,3,117.99000000000001,0,93.39
2019,1,2,6,0,3,2.8000000000000003,115.49000000000001,0,95.39
2019,1,2,6,15,2.7,2.7,113,0,97.44
2019,1,2,6,30,2.4000000000000004,2.6,110.53,0,99.53
2019,1,2,6,45,2,2.5,108.08,0,97.76
2019,1,2,7,0,1.7000000000000002,2.4000000000000004,105.66,0,99.88
2019,1,2,7,15,1.6,2.5,103.28,0,100
2019,1,2,7,30,1.5,2.6,100.93,0,100
2019,1,2,7,45,1.4000000000000001,2.8000000000000003,98.63,0,98.32000000000001
2019,1,2,8,0,1.3,2.9000000000000004,96.38,0,99.02
2019,1,2,8,15,1.4000000000000001,3,94.17,0,98.32000000000001
2019,1,2,8,30,1.5,3.1,92.03,0,97.61
2019,1,2,8,45,1.6,3.2,89.46000000000001,0,94.08
2019,1,2,9,0,1.7000000000000002,3.4000000000000004,87.66,3,93.5
2019,1,2,9,15,1.9000000000000001,3.3000000000000003,85.82000000000001,4,92.17
2019,1,2,9,30,2.1,3.2,84.02,6,90.87
2019,1,2,9,45,2.3000000000000003,3.1,82.3,7,89.39
2019,1,2,10,0,2.5,3.1,80.66,9,88.13
2019,1,2,10,15,2.9000000000000004,3,79.12,11,85.67
2019,1,2,10,30,3.3000000000000003,3,77.69,12,83.28
2019,1,2,10,45,3.7,3,76.38,14,81.19
2019,1,2,11,0,4.1000000000000005,3,75.18,16,78.95
2019,1,2,11,15,4.5,3.1,74.12,17,76.77
2019,1,2,11,30,5,3.3000000000000003,73.2,19,74.14
2019,1,2,11,45,5.4,3.4000000000000004,72.42,20,66.13
2019,1,2,12,0,5.9,3.6,71.79,21,63.88
2019,1,2,12,15,6.1000000000000005,3.6,71.31,21,63
2019,1,2,12,30,6.300000000000001,3.7,70.98,29,62.14
2019,1,2,12,45,6.5,3.8000000000000003,70.82000000000001,33,57.33
2019,1,2,13,0,6.7,3.9000000000000004,70.81,69,56.5
2019,1,2,13,15,6.7,3.9000000000000004,70.97,68,56.5
2019,1,2,13,30,6.800000000000001,3.9000000000000004,71.28,22,56.11
2019,1,2,13,45,6.800000000000001,3.9000000000000004,71.75,21,55.1
2019,1,2,14,0,6.800000000000001,3.9000000000000004,72.37,31,55.1
2019,1,2,14,15,6.7,3.7,73.14,83,55.480000000000004
2019,1,2,14,30,6.5,3.6,74.05,62,56.24
2019,1,2,14,45,6.4,3.4000000000000004,75.11,56,58.02
2019,1,2,15,0,6.300000000000001,3.2,76.29,49,58.42
2019,1,2,15,15,5.7,2.9000000000000004,77.60000000000001,43,60.88
2019,1,2,15,30,5.2,2.5,79.02,36,63.03
2019,1,2,15,45,4.6000000000000005,2.2,80.55,30,71.16
2019,1,2,16,0,4,1.8,82.18,23,74.28
2019,1,2,16,15,3.5,1.8,83.9,17,76.94
2019,1,2,16,30,3,1.8,85.69,11,79.7
2019,1,2,16,45,2.5,1.8,87.53,6,80.68
2019,1,2,17,0,2,1.7000000000000002,89.33,0,83.60000000000001
2019,1,2,17,15,1.8,1.8,91.88,0,84.8
2019,1,2,17,30,1.7000000000000002,1.9000000000000001,94.02,0,85.41
2019,1,2,17,45,1.6,1.9000000000000001,96.22,0,86.46000000000001
2019,1,2,18,0,1.5,2,98.47,0,87.08
2019,1,2,18,15,1.4000000000000001,2,100.77,0,87.71000000000001
2019,1,2,18,30,1.3,2,103.11,0,88.34
2019,1,2,18,45,1.1,2.1,105.49000000000001,0,91.54
2019,1,2,19,0,1,2.1,107.91,0,92.2
2019,1,2,19,15,0.9,2.1,110.35000000000001,0,92.87
2019,1,2,19,30,0.8,2.1,112.82000000000001,0,93.54
2019,1,2,19,45,0.6000000000000001,2.1,115.3,0,98.03
2019,1,2,20,0,0.5,2.1,117.8,0,98.74000000000001
2019,1,2,20,15,0.30000000000000004,2.1,120.31,0,100
2019,1,2,20,30,0.2,2.1,122.82000000000001,0,100
2019,1,2,20,45,0,2.1,125.33,0,100
2019,1,2,21,0,-0.1,2,127.83,0,100
2019,1,2,21,15,-0.2,2,130.31,0,100
2019,1,2,21,30,-0.30000000000000004,2,132.76,0,100
2019,1,2,21,45,-0.4,2,135.19,0,100
2019,1,2,22,0,-0.5,2,137.56,0,100
2019,1,2,22,15,-0.4,2.1,139.88,0,100
2019,1,2,22,30,-0.2,2.2,142.13,0,100
2019,1,2,22,45,0,2.3000000000000003,144.28,0,100
2019,1,2,23,0,0.2,2.4000000000000004,146.33,0,100
2019,1,2,23,15,0.30000000000000004,2.5,148.23,0,100
2019,1,2,23,30,0.5,2.7,149.96,0,100
2019,1,2,23,45,0.7000000000000001,2.9000000000000004,151.5,0,97.71000000000001
2019,1,3,0,0,0.8,3,152.79,0,97
2019,1,3,0,15,0.8,3,153.81,0,97
2019,1,3,0,30,0.8,3,154.52,0,97
2019,1,3,0,45,0.8,3,154.89000000000001,0,97
2019,1,3,1,0,0.8,2.7,154.9,0,96.10000000000001
2019,1,3,1,15,0.7000000000000001,2.7,154.56,0,96.79
2019,1,3,1,30,0.6000000000000001,2.6,153.88,0,97.49000000000001
2019,1,3,1,45,0.5,2.6,152.89000000000001,0,95.68
2019,1,3,2,0,0.4,2.6,151.62,0,96.38
2019,1,3,2,15,0.30000000000000004,2.5,150.1,0,97.07000000000001
2019,1,3,2,30,0.2,2.5,148.38,0,97.87
2019,1,3,2,45,0.1,2.4000000000000004,146.49,0,94.88
2019,1,3,3,0,-0.1,2.3000000000000003,144.46,0,96.26
2019,1,3,3,15,-0.1,2.3000000000000003,142.31,0,96.26
2019,1,3,3,30,-0.2,2.2,140.07,0,96.97
2019,1,3,3,45,-0.2,2.2,137.76,0,94.8
2019,1,3,4,0,-0.30000000000000004,2.1,135.39000000000001,0,95.49
2019,1,3,4,15,-0.30000000000000004,2.1,132.97,0,95.49
2019,1,3,4,30,-0.30000000000000004,2.1,130.51,0,95.49
2019,1,3,4,45,-0.30000000000000004,2,128.03,0,95.02
2019,1,3,5,0,-0.4,2,125.53,0,95.72
2019,1,3,5,15,-0.4,2,123.02,0,95.72
2019,1,3,5,30,-0.4,1.9000000000000001,120.51,0,95.72
2019,1,3,5,45,-0.4,1.8,118,0,95.85000000000001
2019,1,3,6,0,-0.4,1.8,115.5,0,95.85000000000001
2019,1,3,6,15,-0.30000000000000004,1.7000000000000002,113.01,0,95.16
2019,1,3,6,30,-0.30000000000000004,1.7000000000000002,110.54,0,95.16
2019,1,3,6,45,-0.30000000000000004,1.7000000000000002,108.09,0,96.02
2019,1,3,7,0,-0.30000000000000004,1.6,105.67,0,96.02
2019,1,3,7,15,-0.2,1.6,103.29,0,95.32000000000001
2019,1,3,7,30,-0.2,1.6,100.94,0,95.42
2019,1,3,7,45,-0.1,1.6,98.63,0,95.79
2019,1,3,8,0,-0.1,1.6,96.37,0,95.79
2019,1,3,8,15,0.1,1.7000000000000002,94.17,0,94.41
2019,1,3,8,30,0.2,1.9000000000000001,92.02,0,93.73
2019,1,3,8,45,0.30000000000000004,2,89.44,0,94.05
2019,1,3,9,0,0.5,2.2,87.64,26,92.7
2019,1,3,9,15,0.6000000000000001,2.2,85.8,49,92.04
2019,1,3,9,30,0.7000000000000001,2.2,84,76,91.37
2019,1,3,9,45,0.9,2.3000000000000003,82.27,104,91.12
2019,1,3,10,0,1,2.3000000000000003,80.63,9,90.47
2019,1,3,10,15,1.2000000000000002,2.2,79.09,10,89.18
2019,1,3,10,30,1.3,2.2,77.65,12,88.54
2019,1,3,10,45,1.5,2.2,76.33,14,89.52
2019,1,3,11,0,1.7000000000000002,2.1,75.13,15,88.25
2019,1,3,11,15,1.9000000000000001,2.2,74.07000000000001,17,87
2019,1,3,11,30,2.1,2.2,73.14,18,85.68
2019,1,3,11,45,2.3000000000000003,2.3000000000000003,72.35000000000001,20,87.16
2019,1,3,12,0,2.5,2.3000000000000003,71.71000000000001,21,85.94
2019,1,3,12,15,2.9000000000000004,2.5,71.23,21,83.53
2019,1,3,12,30,3.2,2.7,70.9,22,81.78
2019,1,3,12,45,3.6,2.9000000000000004,70.73,22,79.65
2019,1,3,13,0,4,3.1,70.72,22,77.44
2019,1,3,13,15,4.2,3.1,70.87,32,76.37
2019,1,3,13,30,4.3,3.2,71.17,98,75.83
2019,1,3,13,45,4.5,3.3000000000000003,71.64,66,72.68
2019,1,3,14,0,4.7,3.4000000000000004,72.26,45,71.67
2019,1,3,14,15,4.6000000000000005,3.2,73.02,48,72.17
2019,1,3,14,30,4.6000000000000005,3.1,73.93,34,72.17
2019,1,3,14,45,4.5,3,74.98,38,72.53
2019,1,3,15,0,4.5,2.9000000000000004,76.16,34,72.53
2019,1,3,15,15,3.9000000000000004,2.5,77.47,94,75.64
2019,1,3,15,30,3.3000000000000003,2.1,78.89,80,78.9
2019,1,3,15,45,2.7,1.8,80.42,21,83.66
2019,1,3,16,0,2.1,1.4000000000000001,82.05,16,87.31
2019,1,3,16,15,1.5,1.4000000000000001,83.77,12,91.13
2019,1,3,16,30,0.9,1.4000000000000001,85.56,8,95.13
2019,1,3,16,45,0.4,1.3,87.39,5,96.81
2019,1,3,17,0,-0.2,1.3,89.21000000000001,0,100
2019,1,3,17,15,-0.30000000000000004,1.3,91.74,0,100
2019,1,3,17,30,-0.4,1.4000000000000001,93.88,0,100
2019,1,3,17,45,-0.6000000000000001,1.4000000000000001,96.07000000000001,0,100
2019,1,3,18,0,-0.7000000000000001,1.4000000000000001,98.32000000000001,0,100
2019,1,3,18,15,-0.8,1.4000000000000001,100.62,0,100
2019,1,3,18,30,-0.9,1.4000000000000001,102.97,0,100
2019,1,3,18,45,-1,1.4000000000000001,105.35000000000001,0,100
2019,1,3,19,0,-1.1,1.4000000000000001,107.76,0,100
2019,1,3,19,15,-1.2000000000000002,1.4000000000000001,110.21000000000001,0,100
2019,1,3,19,30,-1.3,1.4000000000000001,112.67,0,100
2019,1,3,19,45,-1.4000000000000001,1.4000000000000001,115.16,0,100
2019,1,3,20,0,-1.5,1.4000000000000001,117.66,0,100
2019,1,3,20,15,-1.5,1.4000000000000001,120.17,0,100
2019,1,3,20,30,-1.5,1.5,122.68,0,100
2019,1,3,20,45,-1.5,1.5,125.18,0,100
2019,1,3,21,0,-1.5,1.5,127.68,0,100
2019,1,3,21,15,-1.4000000000000001,1.5,130.16,0,100
2019,1,3,21,30,-1.3,1.5,132.62,0,100
2019,1,3,21,45,-1.3,1.5,135.04,0,100
2019,1,3,22,0,-1.2000000000000002,1.5,137.42000000000002,0,100
2019,1,3,22,15,-1.1,1.6,139.74,0,100
2019,1,3,22,30,-0.9,1.6,141.99,0,100
2019,1,3,22,45,-0.8,1.7000000000000002,144.14000000000001,0,100
2019,1,3,23,0,-0.6000000000000001,1.8,146.18,0,100
2019,1,3,23,15,-0.5,1.8,148.09,0,100
2019,1,3,23,30,-0.5,1.8,149.83,0,100
2019,1,3,23,45,-0.4,1.8,151.36,0,100
2019,1,4,0,0,-0.30000000000000004,1.8,152.66,0,99.87
2019,1,4,0,15,-0.30000000000000004,1.8,153.69,0,99.87
2019,1,4,0,30,-0.30000000000000004,1.8,154.4,0,99.87
2019,1,4,0,45,-0.30000000000000004,1.8,154.78,0,99.87
2019,1,4,1,0,-0.30000000000000004,1.8,154.81,0,97.53
2019,1,4,1,15,-0.30000000000000004,1.9000000000000001,154.48,0,97.63
2019,1,4,1,30,-0.4,2,153.81,0,98.34
2019,1,4,1,45,-0.5,2.1,152.83,0,96.09
2019,1,4,2,0,-0.6000000000000001,2.2,151.57,0,96.79
2019,1,4,2,15,-0.6000000000000001,2.2,150.06,0,96.79
2019,1,4,2,30,-0.7000000000000001,2.2,148.35,0,97.5
2019,1,4,2,45,-0.7000000000000001,2.2,146.47,0,95.57000000000001
2019,1,4,3,0,-0.8,2.2,144.45000000000002,0,96.27
2019,1,4,3,15,-0.9,2.1,142.31,0,96.98
2019,1,4,3,30,-0.9,2.1,140.07,0,96.88
2019,1,4,3,45,-0.9,2,137.76,0,95.44
2019,1,4,4,0,-1,1.9000000000000001,135.39000000000001,0,96.14
2019,1,4,4,15,-1,1.9000000000000001,132.97,0,96.14
2019,1,4,4,30,-1.1,1.8,130.52,0,96.84
2019,1,4,4,45,-1.2000000000000002,1.8,128.04,0,96.01
2019,1,4,5,0,-1.2000000000000002,1.8,125.54,0,96.01
2019,1,4,5,15,-1.3,1.8,123.03,0,96.72
2019,1,4,5,30,-1.3,1.8,120.52,0,96.72
2019,1,4,5,45,-1.4000000000000001,1.8,118.01,0,95.56
2019,1,4,6,0,-1.5,1.8,115.51,0,96.26
2019,1,4,6,15,-1.5,1.8,113.02,0,96.26
2019,1,4,6,30,-1.6,1.9000000000000001,110.55,0,96.97
2019,1,4,6,45,-1.6,1.9000000000000001,108.10000000000001,0,95.18
2019,1,4,7,0,-1.7000000000000002,2,105.68,0,95.88
2019,1,4,7,15,-1.7000000000000002,1.9000000000000001,103.29,0,95.88
2019,1,4,7,30,-1.8,1.9000000000000001,100.94,0,96.59
2019,1,4,7,45,-1.8,1.9000000000000001,98.63,0,95.08
2019,1,4,8,0,-1.9000000000000001,1.9000000000000001,96.37,0,95.78
2019,1,4,8,15,-1.8,2,94.16,0,95.08
2019,1,4,8,30,-1.6,2.1,92.01,0,93.69
2019,1,4,8,45,-1.5,2.1,89.43,0,94.03
2019,1,4,9,0,-1.4000000000000001,2.2,87.62,13,93.44
2019,1,4,9,15,-1.1,2.2,85.78,4,91.41
2019,1,4,9,30,-0.8,2.3000000000000003,83.97,5,89.42
2019,1,4,9,45,-0.5,2.3000000000000003,82.24,7,93.17
2019,1,4,10,0,-0.2,2.3000000000000003,80.59,9,91.16
2019,1,4,10,15,0.2,2.4000000000000004,79.04,78,88.55
2019,1,4,10,30,0.5,2.4000000000000004,77.60000000000001,12,86.65
2019,1,4,10,45,0.8,2.5,76.27,105,90.71000000000001
2019,1,4,11,0,1.2000000000000002,2.5,75.07000000000001,118,88.14
2019,1,4,11,15,1.4000000000000001,2.5,74,17,86.89
2019,1,4,11,30,1.7000000000000002,2.4000000000000004,73.07000000000001,89,85.04
2019,1,4,11,45,2,2.4000000000000004,72.27,116,86.63
2019,1,4,12,0,2.3000000000000003,2.3000000000000003,71.63,155,84.8
2019,1,4,12,15,2.6,2.4000000000000004,71.14,157,83.02
2019,1,4,12,30,3,2.4000000000000004,70.81,138,80.62
2019,1,4,12,45,3.3000000000000003,2.4000000000000004,70.63,133,81.02
2019,1,4,13,0,3.7,2.4000000000000004,70.61,106,78.77
2019,1,4,13,15,3.8000000000000003,2.4000000000000004,70.76,120,78.22
2019,1,4,13,30,3.9000000000000004,2.4000000000000004,71.06,163,77.68
2019,1,4,13,45,4,2.4000000000000004,71.52,146,76.04
2019,1,4,14,0,4.2,2.4000000000000004,72.14,82,74.98
2019,1,4,14,15,4,2.1,72.9,128,76.04
2019,1,4,14,30,3.8000000000000003,1.9000000000000001,73.81,28,77.11
2019,1,4,14,45,3.7,1.7000000000000002,74.85000000000001,24,79.94
2019,1,4,15,0,3.5,1.5,76.03,22,81.08
2019,1,4,15,15,3.1,1.4000000000000001,77.33,20,83.39
2019,1,4,15,30,2.8000000000000003,1.3,78.75,17,85.18
2019,1,4,15,45,2.4000000000000004,1.2000000000000002,80.28,14,87.2
2019,1,4,16,0,2.1,1,81.91,13,89.08
2019,1,4,16,15,1.7000000000000002,1,83.63,11,91.65
2019,1,4,16,30,1.4000000000000001,1.1,85.42,6,93.64
2019,1,4,16,45,1.1,1.1,87.26,4,90.92
2019,1,4,17,0,0.8,1.1,89.08,0,92.9
2019,1,4,17,15,0.8,1.1,91.59,0,92.9
2019,1,4,17,30,0.7000000000000001,1.1,93.73,0,93.57000000000001
2019,1,4,17,45,0.7000000000000001,1.1,95.93,0,93.35000000000001
2019,1,4,18,0,0.7000000000000001,1.1,98.18,0,93.44
2019,1,4,18,15,0.7000000000000001,1.1,100.48,0,93.44
2019,1,4,18,30,0.7000000000000001,1.1,102.82000000000001,0,93.44
2019,1,4,18,45,0.6000000000000001,1.1,105.2,0,94.55
2019,1,4,19,0,0.6000000000000001,1.1,107.62,0,94.55
2019,1,4,19,15,0.6000000000000001,1.1,110.06,0,94.55
2019,1,4,19,30,0.5,1.1,112.53,0,95.24
2019,1,4,19,45,0.4,1.1,115.01,0,97.14
2019,1,4,20,0,0.4,1.1,117.51,0,97.14
2019,1,4,20,15,0.30000000000000004,1.1,120.02,0,97.84
2019,1,4,20,30,0.30000000000000004,1.1,122.53,0,97.84
2019,1,4,20,45,0.2,1.2000000000000002,125.04,0,100
2019,1,4,21,0,0.2,1.2000000000000002,127.54,0,100
2019,1,4,21,15,0.1,1.2000000000000002,130.02,0,100
2019,1,4,21,30,0.1,1.2000000000000002,132.47,0,100
2019,1,4,21,45,0,1.2000000000000002,134.9,0,100
2019,1,4,22,0,0,1.2000000000000002,137.27,0,100
2019,1,4,22,15,-0.1,1.2000000000000002,139.59,0,100
2019,1,4,22,30,-0.1,1.3,141.84,0,100
2019,1,4,22,45,-0.2,1.3,144,0,100
2019,1,4,23,0,-0.2,1.3,146.04,0,100
2019,1,4,23,15,-0.30000000000000004,1.3,147.95000000000002,0,100
2019,1,4,23,30,-0.4,1.3,149.69,0,100
2019,1,4,23,45,-0.5,1.3,151.23,0,100
2019,1,5,0,0,-0.6000000000000001,1.3,152.53,0,100
2019,1,5,0,15,-0.6000000000000001,1.3,153.56,0,100
2019,1,5,0,30,-0.6000000000000001,1.3,154.28,0,100
2019,1,5,0,45,-0.6000000000000001,1.3,154.67000000000002,0,100
2019,1,5,1,0,-0.5,1.5,154.71,0,100
2019,1,5,1,15,-0.30000000000000004,1.6,154.39000000000001,0,100
2019,1,5,1,30,-0.2,1.7000000000000002,153.74,0,100
2019,1,5,1,45,0,1.9000000000000001,152.77,0,100
2019,1,5,2,0,0.1,2,151.51,0,100
2019,1,5,2,15,0.1,2,150.02,0,100
2019,1,5,2,30,0.1,2.1,148.32,0,100
2019,1,5,2,45,0.1,2.1,146.44,0,97.59
2019,1,5,3,0,0.1,2.1,144.43,0,97.59
2019,1,5,3,15,0,2,142.29,0,98.3
2019,1,5,3,30,-0.1,1.8,140.06,0,99.02
2019,1,5,3,45,-0.2,1.6,137.75,0,97.89
2019,1,5,4,0,-0.30000000000000004,1.4000000000000001,135.39000000000001,0,98.60000000000001
2019,1,5,4,15,-0.4,1.4000000000000001,132.97,0,99.23
2019,1,5,4,30,-0.5,1.3,130.52,0,99.95
2019,1,5,4,45,-0.6000000000000001,1.3,128.04,0,99.14
2019,1,5,5,0,-0.7000000000000001,1.2000000000000002,125.54,0,99.87
2019,1,5,5,15,-0.8,1.2000000000000002,123.04,0,100
2019,1,5,5,30,-0.9,1.2000000000000002,120.52,0,100
2019,1,5,5,45,-0.9,1.2000000000000002,118.01,0,100
2019,1,5,6,0,-1,1.2000000000000002,115.51,0,100
2019,1,5,6,15,-1.1,1.2000000000000002,113.02,0,100
